EID,SERIAL_NUMBER,MODEL_NUMBER,VERSION,TESTER_NAME,OVER_ALL_RESULT,COMMENT,START_TIME,END_TIME,Fixture,Module,ESC_Type,ESC,SETPOINT_TEMP_SPEC,TEMP_TOLERANCE_SPEC,FWD_1,FWD_2,FWD_3,FWD_4,FWD_5,FWD_6,FWD_7,FWD_8,FWD_9,FWD_10,FWD_11,FWD_12,FWD_13,FWD_14,FWD_15,FWD_16,FWD_17,FWD_18,FWD_19,FWD_20,REF_1,REF_2,REF_3,REF_4,REF_5,REF_6,REF_7,REF_8,REF_9,REF_10,REF_11,REF_12,REF_13,REF_14,REF_15,REF_16,REF_17,REF_18,REF_19,REF_20,pulseREF_1,pulseREF_2,pulseREF_3,pulseREF_4,pulseREF_5,pulseREF_6,pulseREF_7,pulseREF_8,pulseREF_9,pulseREF_10,pulseREF_11,pulseREF_12,pulseREF_13,pulseREF_14,pulseREF_15,pulseREF_16,pulseREF_17,pulseREF_18,pulseREF_19,pulseREF_20,VOLTSQR_1,VOLTSQR_2,VOLTSQR_3,VOLTSQR_4,VOLTSQR_5,VOLTSQR_6,VOLTSQR_7,VOLTSQR_8,VOLTSQR_9,VOLTSQR_10,VOLTSQR_11,VOLTSQR_12,VOLTSQR_13,VOLTSQR_14,VOLTSQR_15,VOLTSQR_16,VOLTSQR_17,VOLTSQR_18,VOLTSQR_19,VOLTSQR_20,pulseVOLTSQR_1,pulseVOLTSQR_2,pulseVOLTSQR_3,pulseVOLTSQR_4,pulseVOLTSQR_5,pulseVOLTSQR_6,pulseVOLTSQR_7,pulseVOLTSQR_8,pulseVOLTSQR_9,pulseVOLTSQR_10,pulseVOLTSQR_11,pulseVOLTSQR_12,pulseVOLTSQR_13,pulseVOLTSQR_14,pulseVOLTSQR_15,pulseVOLTSQR_16,pulseVOLTSQR_17,pulseVOLTSQR_18,pulseVOLTSQR_19,pulseVOLTSQR_20,SPEC_MIN_ER,SPEC_MAX_ER,SPEC_MIN_RSQ,SPEC_MAX_RSQ,SLOPE_SPEC_MIN,SLOPE_SPEC_MAX,SETPOINT_PRESSURE,SPEC_MIN_ESC_CAP,SPEC_MAX_ESC_CAP,CAPACITANCE,ESC_CAP_MEAS,SLOPE,pulseSLOPE,EFFECTIVERES,pulseEFFECTIVERES,YINTERCEPT,pulseYINTERCEPT,RSQUARED,pulseRSQUARED,Corvus_Installed,BIASTEMP,ADVCIVPKPosA,ADVCIVPKPosB,ADVCIVPKPosA_Idle,ADVCIVPKPosB_Idle,PM_Result_Dir_Name,SLOPE_RATIO,LOWER_SLOPE_RATIO_SPEC,UPPER_SLOPE_RATIO_SPEC,RF_Pulsing_Configuration,CorvusType
PEN-F265409-PM2,KGXF-1850,KiyoGXPM,2,TB8-04,PASSED,NULL,0/1/1900 12:53:56 AM,0/1/1900 12:01:13 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.2224,321666,416342,520122,612623,701759,792232,889439,979627,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.9344,320405,415578,520253,611787,703075,791695,892003,979772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.5,NULL,48644.4,48776,NULL,NULL,26648,22915,0.997936,0.998448,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1850_3_PM2,0.997302,0.98,1.005,ARIA_Forte,Extended
PEN-F265409-PM2,KGXF-1850,KiyoGXPM,2,TB8-04,FAILED,Process Terminated on step #269,0/1/1900 12:48:53 AM,0/1/1900 12:50:08 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.98,1.005,ARIA_Forte,Extended
PEN-F265409-PM2,KGXF-1850,KiyoGXPM,2,TB8-04,PASSED,NULL,0/1/1900 12:50:44 AM,0/1/1900 12:58:12 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7952,313606,406187,508002,598189,687323,773526,872978,956422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.96,313629,406724,509478,599396,687614,774615,872675,959077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.5,NULL,47614.3,47724.6,NULL,NULL,25318,22568.2,0.998043,0.998428,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1850_3_PM2,0.997689,0.98,1.005,ARIA_Forte,Extended
Gemini_KGXAZ-1170,KGXAZ-1170,KiyoGXPM,2,Mohammad Thoha Abd Kodir,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:17:19 AM,0/1/1900 12:30:10 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.1979,286571,375986,460908,540549,624581,704226,783232,858753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.8693,290254,379588,464769,544764,628764,712099,790510,851252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,42604.2,42577.9,NULL,NULL,24013.8,27248,0.997686,0.996641,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1170_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1170,KGXAZ-1170,KiyoGXPM,2,Mohammad Thoha Abd Kodir,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:32:09 AM,0/1/1900 12:42:57 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.3783,306869,405583,498560,588430,683885,769709,859626,944520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.437,319769,420725,518329,612014,709871,802886,893154,987336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,46995.2,49113.7,NULL,NULL,20231.2,19038.5,0.998589,0.998904,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1170_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1170,KGXAZ-1170,KiyoGXPM,2,Mohammad Thoha Abd Kodir,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:43:08 AM,0/1/1900 12:56:16 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.6423,319764,420805,518448,613157,708257,803860,893845,987026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.6423,319764,420805,518448,613157,708257,803860,893845,987026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,49122.2,49122.2,NULL,NULL,19070.3,19070.3,0.998901,0.998901,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1170_3_PM4,1,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,Process Terminated on step #1,0/1/1900 12:17:53 AM,0/1/1900 12:20:28 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,,NULL,0.98,1.005,ARIA_Stanza,Extended
PEN-F265409-PM1,KGXF-1849,KiyoGXPM,2,TB9-03,PASSED,NULL,0/1/1900 12:03:03 AM,0/1/1900 12:25:10 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0471,318857,412308,521298,611607,705881,793756,898028,984033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.3831,322925,418638,523673,617760,710100,802622,902327,991699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.5,NULL,49064.9,49450.9,NULL,NULL,22626.2,21398.7,0.998514,0.998679,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1849_3_PM1,0.992194,0.98,1.005,ARIA_Sopra,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,Process Terminated on step #1,0/1/1900 12:21:58 AM,0/1/1900 12:31:15 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:32:15 AM,0/1/1900 12:44:06 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.861,289985,380342,466248,546434,630749,714492,787984,867663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.8615,291176,382106,467588,549194,633016,716991,793287,873412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,43014.3,43281.7,NULL,NULL,24514.7,23893,0.997614,0.997803,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
PEN-F265409-PM3,KGXF-1851,KiyoGXPM,2,TB6-08B,FAILED,Slope and/or Rsqr values out of spec range.,0/1/1900 12:47:50 AM,0/1/1900 12:07:15 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.8411,307898,397957,497159,583411,667904,748829,843422,923184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.8486,309916,400029,499637,585713,671940,754633,849480,929526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.133,NULL,45979.5,46360.5,NULL,NULL,29103,26046.5,0.997168,0.997745,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1851_3_PM3,NULL,0.98,1.005,ARIA_Forte,Extended
PEN-F265409-PM3,KGXF-1851,KiyoGXPM,2,TB6-08B,PASSED,NULL,0/1/1900 12:13:56 AM,0/1/1900 12:30:51 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.8599,332607,433270,531231,628276,722575,816329,909005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.8599,332607,433270,531231,628276,722575,816329,909005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.133,NULL,50190.7,50190.7,NULL,NULL,23319,23319,0.997737,0.997737,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1851_3_PM3,1,0.98,1.005,ARIA_Forte,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:46:45 AM,0/1/1900 12:56:08 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.4898,303745,395232,485311,575256,661222,742333,825966,909372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.9488,304177,397072,487221,578395,665219,746290,831529,915021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,45023.2,45343.8,NULL,NULL,25441.7,24695.3,0.99771,0.997851,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,Process Terminated on step #1,0/1/1900 12:04:18 AM,0/1/1900 12:07:07 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.4898,303745,395232,485311,575256,661222,742333,825966,909372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.9488,304177,397072,487221,578395,665219,746290,831529,915021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,45023.2,45343.8,NULL,NULL,25441.7,24695.3,0.99771,0.997851,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:08:11 AM,0/1/1900 12:20:35 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7603,309064,400966,489237,577532,663128,749953,833682,913133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.0924,309710,402636,492667,580313,667201,754652,839531,920658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,45325.9,45703.2,NULL,NULL,26297.8,25393,0.997557,0.99776,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:20:56 AM,0/1/1900 12:32:30 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7603,309064,400966,489237,577532,663128,749953,833682,913133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.0924,309710,402636,492667,580313,667201,754652,839531,920658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,45325.9,45703.2,NULL,NULL,26297.8,25393,0.997557,0.99776,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:32:54 AM,0/1/1900 12:42:40 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.2424,310446,401967,496772,585050,674814,759676,845168,930859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7544,312059,404695,499547,587860,679861,763566,851855,936246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,46054.6,46361.3,NULL,NULL,25360,25245.2,0.997845,0.997885,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,Process Terminated on step #1,0/1/1900 12:56:25 AM,0/1/1900 12:58:30 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.2424,310446,401967,496772,585050,674814,759676,845168,930859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7544,312059,404695,499547,587860,679861,763566,851855,936246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,46054.6,46361.3,NULL,NULL,25360,25245.2,0.997845,0.997885,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,Process Terminated on step #1,0/1/1900 12:58:43 AM,0/1/1900 12:02:33 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.2424,310446,401967,496772,585050,674814,759676,845168,930859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7544,312059,404695,499547,587860,679861,763566,851855,936246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,46054.6,46361.3,NULL,NULL,25360,25245.2,0.997845,0.997885,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,Process Terminated on step #1,0/1/1900 12:11:32 AM,0/1/1900 12:19:31 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.2424,310446,401967,496772,585050,674814,759676,845168,930859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7544,312059,404695,499547,587860,679861,763566,851855,936246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,46054.6,46361.3,NULL,NULL,25360,25245.2,0.997845,0.997885,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,Process Terminated on step #1,0/1/1900 12:36:48 AM,0/1/1900 12:38:11 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.2424,310446,401967,496772,585050,674814,759676,845168,930859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.7544,312059,404695,499547,587860,679861,763566,851855,936246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,46054.6,46361.3,NULL,NULL,25360,25245.2,0.997845,0.997885,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2,Ahmad Wafi Ab Halim,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:38:23 AM,0/1/1900 12:51:01 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.9082,16.5038,16.9504,16.8169,16.7402,16.6155,16.6159,16.7955,16.8487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.6952,18.6952,18.6952,18.6952,18.6952,18.6952,18.6952,18.6952,18.6952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,0,0,NULL,NULL,0,0,0,0,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1137_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
